date,state,cases_left,deaths_left,cases_right,deaths_right,cases_diff,death_diff
2020-11-27,MA,192845.0,4272,80274.0,1708,112571.0,2564
2020-11-27,GO,276943.0,6305,172417.0,4309,104526.0,1996
2020-11-27,ES,186418.0,4222,117880.0,2751,68538.0,1471
2020-11-27,DF,227581.0,3915,227581.0,3915,0.0,0
2020-11-27,CE,298312.0,9568,244398.0,8572,53914.0,996
2020-11-27,BA,394300.0,8207,267020.0,6176,127280.0,2031
2020-11-27,AP,58300.0,805,44703.0,717,13597.0,88
2020-11-27,AM,177142.0,4869,151745.0,4525,25397.0,344
2020-11-27,AL,94392.0,2331,60712.0,1590,33680.0,741
2020-11-27,AC,35756.0,722,8941.0,112,26815.0,610
2020-11-28,TO,81266.0,1160,59469.0,830,21797.0,330
2020-11-28,SP,1238094.0,42048,581185.0,18177,656909.0,23871
2020-11-28,SE,89507.0,2300,64904.0,1550,24603.0,750
2020-11-28,SC,355950.0,3701,256241.0,2753,99709.0,948
2020-11-28,RS,318936.0,6768,131460.0,2769,187476.0,3999
2020-11-28,RR,62816.0,727,12166.0,166,50650.0,561
2020-11-28,RO,79765.0,1553,26207.0,480,53558.0,1073
2020-11-28,RN,93372.0,2684,69609.0,2123,23763.0,561
2020-11-28,RJ,352760.0,22539,98087.0,3679,254673.0,18860
2020-11-28,PR,276185.0,6107,186801.0,4352,89384.0,1755
2020-11-28,PI,125675.0,2617,85253.0,1902,40422.0,715
2020-11-28,PE,181392.0,9019,135068.0,6586,46324.0,2433
2020-11-28,PB,145110.0,3288,66533.0,1214,78577.0,2074
2020-11-28,PA,269870.0,6901,219840.0,5943,50030.0,958
2020-11-28,MT,157500.0,4071,90025.0,2367,67475.0,1704
2020-11-28,MS,97605.0,1757,36968.0,710,60637.0,1047
2020-11-28,MG,412996.0,9990,222093.0,5014,190903.0,4976
2020-11-28,MA,193053.0,4279,80389.0,1711,112664.0,2568
2020-11-28,GO,278809.0,6344,173562.0,4339,105247.0,2005
2020-11-28,ES,186574.0,4224,117941.0,2750,68633.0,1474
2020-11-28,DF,228075.0,3920,228075.0,3920,0.0,0
2020-11-28,CE,299290.0,9598,245339.0,8601,53951.0,997
2020-11-28,BA,398504.0,8227,269568.0,6189,128936.0,2038
2020-11-28,AP,58835.0,806,45218.0,718,13617.0,88
2020-11-28,AM,177800.0,4876,152288.0,4531,25512.0,345
2020-11-28,AL,94613.0,2334,60829.0,1593,33784.0,741
2020-11-28,AC,35920.0,723,8944.0,113,26976.0,610
2020-11-29,TO,81469.0,1162,59635.0,832,21834.0,330
2020-11-29,SP,1240473.0,42076,582198.0,18186,658275.0,23890
2020-11-29,SE,89998.0,2304,65295.0,1552,24703.0,752
2020-11-29,SC,358997.0,3721,258603.0,2768,100394.0,953
2020-11-29,RS,320778.0,6776,132141.0,2772,188637.0,4004
2020-11-29,RR,63234.0,727,12294.0,166,50940.0,561
2020-11-29,RO,80055.0,1555,26238.0,481,53817.0,1074
2020-11-29,RN,94482.0,2686,70341.0,2125,24141.0,561
2020-11-29,RJ,353316.0,22561,98183.0,3685,255133.0,18876
2020-11-29,PR,277707.0,6122,187761.0,4356,89946.0,1766
2020-11-29,PI,126721.0,2622,85921.0,1904,40800.0,718
2020-11-29,PE,181841.0,9030,135471.0,6592,46370.0,2438
2020-11-29,PB,145212.0,3292,66554.0,1216,78658.0,2076
2020-11-29,PA,270368.0,6907,220335.0,5949,50033.0,958
2020-11-29,MT,157599.0,4078,90083.0,2370,67516.0,1708
2020-11-29,MS,98363.0,1766,37227.0,711,61136.0,1055
2020-11-29,MG,415247.0,10031,223376.0,5028,191871.0,5003
2020-11-29,MA,193066.0,4287,80395.0,1717,112671.0,2570
2020-11-29,GO,278929.0,6349,173654.0,4344,105275.0,2005
2020-11-29,ES,188929.0,4252,119369.0,2764,69560.0,1488
2020-11-29,DF,228702.0,3925,228702.0,3925,0.0,0
2020-11-29,CE,299949.0,9607,245965.0,8610,53984.0,997
2020-11-29,BA,401419.0,8247,271331.0,6203,130088.0,2044
2020-11-29,AP,58956.0,806,45338.0,718,13618.0,88
2020-11-29,AM,177991.0,4885,152450.0,4540,25541.0,345
2020-11-29,AL,94859.0,2336,61030.0,1594,33829.0,742
2020-11-29,AC,36080.0,723,8957.0,113,27123.0,610
2020-11-30,TO,81632.0,1164,59748.0,833,21884.0,331
2020-11-30,SP,1241653.0,42095,582764.0,18195,658889.0,23900
2020-11-30,SE,90148.0,2308,65379.0,1554,24769.0,754
2020-11-30,SC,364344.0,3762,262422.0,2800,101922.0,962
2020-11-30,RS,322058.0,6813,132711.0,2793,189347.0,4020
2020-11-30,RR,63322.0,727,12294.0,166,51028.0,561
2020-11-30,RO,80538.0,1561,26477.0,481,54061.0,1080
2020-11-30,RN,95123.0,2688,70698.0,2126,24425.0,562
2020-11-30,RJ,354354.0,22590,98667.0,3686,255687.0,18904
2020-11-30,PR,280084.0,6154,189297.0,4378,90787.0,1776
2020-11-30,PI,127014.0,2624,86145.0,1905,40869.0,719
2020-11-30,PE,182406.0,9037,135958.0,6595,46448.0,2442
2020-11-30,PB,145253.0,3295,66573.0,1217,78680.0,2078
2020-11-30,PA,270548.0,6915,220512.0,5952,50036.0,963
2020-11-30,MT,158133.0,4085,90459.0,2375,67674.0,1710
2020-11-30,MS,99061.0,1769,37350.0,713,61711.0,1056
2020-11-30,MG,416335.0,10041,224113.0,5037,192222.0,5004
2020-11-30,MA,193170.0,4296,80422.0,1724,112748.0,2572
2020-11-30,GO,279413.0,6351,173933.0,4346,105480.0,2005
2020-11-30,ES,189871.0,4272,119923.0,2780,69948.0,1492
2020-11-30,DF,229146.0,3930,229146.0,3930,0.0,0
2020-11-30,CE,300627.0,9612,246592.0,8615,54035.0,997
2020-11-30,BA,403071.0,8268,272215.0,6218,130856.0,2050
2020-11-30,AP,59131.0,807,45473.0,719,13658.0,88
2020-11-30,AM,178200.0,4894,152625.0,4549,25575.0,345
2020-11-30,AL,94984.0,2339,61138.0,1596,33846.0,743
2020-11-30,AC,36259.0,723,9001.0,113,27258.0,610
2020-12-01,TO,81972.0,1167,59999.0,835,21973.0,332
2020-12-01,SP,1250590.0,42290,587219.0,18285,663371.0,24005
2020-12-01,SE,90386.0,2312,65528.0,1555,24858.0,757
2020-12-01,SC,372545.0,3809,268248.0,2833,104297.0,976
2020-12-01,RS,326425.0,6900,134634.0,2829,191791.0,4071
2020-12-01,RR,63572.0,728,12370.0,166,51202.0,562
2020-12-01,RO,80802.0,1567,26577.0,483,54225.0,1084
2020-12-01,RN,95660.0,2695,71117.0,2131,24543.0,564
2020-12-01,RJ,357982.0,22683,99505.0,3698,258477.0,18985
2020-12-01,PR,285323.0,6215,192608.0,4419,92715.0,1796
2020-12-01,PI,127686.0,2634,86636.0,1911,41050.0,723
2020-12-01,PE,184259.0,9056,137292.0,6610,46967.0,2446
2020-12-01,PB,145794.0,3305,66831.0,1222,78963.0,2083
2020-12-01,PA,271228.0,6918,221068.0,5954,50160.0,964
2020-12-01,MT,158903.0,4096,90941.0,2382,67962.0,1714
2020-12-01,MS,100151.0,1780,37776.0,718,62375.0,1062
2020-12-01,MG,419655.0,10051,225407.0,5040,194248.0,5011
2020-12-01,MA,193550.0,4305,80632.0,1730,112918.0,2575
2020-12-01,GO,280378.0,6377,174538.0,4364,105840.0,2013
2020-12-01,ES,191798.0,4295,121040.0,2787,70758.0,1508
2020-12-01,DF,230122.0,3939,230122.0,3939,0.0,0
2020-12-01,CE,301414.0,9629,247205.0,8629,54209.0,1000
2020-12-01,BA,406189.0,8293,274077.0,6236,132112.0,2057
2020-12-01,AP,59423.0,810,45711.0,722,13712.0,88
2020-12-01,AM,179265.0,4896,153451.0,4549,25814.0,347
2020-12-01,AL,95152.0,2341,61259.0,1598,33893.0,743
2020-12-01,AC,36563.0,726,9070.0,114,27493.0,612
2020-12-02,TO,82295.0,1170,60149.0,835,22146.0,335
2020-12-02,SP,1259704.0,42456,591688.0,18353,668016.0,24103
2020-12-02,SE,90920.0,2316,65959.0,1556,24961.0,760
2020-12-02,SC,378621.0,3855,272497.0,2868,106124.0,987
2020-12-02,RS,331279.0,6973,136663.0,2851,194616.0,4122
2020-12-02,RR,63899.0,734,12461.0,166,51438.0,568
2020-12-02,RO,81322.0,1579,26695.0,487,54627.0,1092
2020-12-02,RN,96681.0,2704,71811.0,2139,24870.0,565
2020-12-02,RJ,361397.0,22764,100504.0,3721,260893.0,19043
2020-12-02,PR,288546.0,6243,194711.0,4433,93835.0,1810
2020-12-02,PI,128432.0,2644,87102.0,1914,41330.0,730
2020-12-02,PE,185607.0,9082,138174.0,6625,47433.0,2457
2020-12-02,PB,146528.0,3316,67170.0,1227,79358.0,2089
2020-12-02,PA,272125.0,6927,221758.0,5961,50367.0,966
2020-12-02,MT,159714.0,4105,91466.0,2389,68248.0,1716
2020-12-02,MS,101102.0,1793,38094.0,726,63008.0,1067
2020-12-02,MG,424155.0,10121,227687.0,5070,196468.0,5051
2020-12-02,MA,193883.0,4313,80748.0,1736,113135.0,2577
2020-12-02,GO,282545.0,6389,176093.0,4372,106452.0,2017
2020-12-02,ES,193824.0,4324,122184.0,2806,71640.0,1518
2020-12-02,DF,230905.0,3955,230905.0,3955,0.0,0
2020-12-02,CE,301802.0,9640,247542.0,8639,54260.0,1001
2020-12-02,BA,409417.0,8315,276063.0,6252,133354.0,2063
2020-12-02,AP,59850.0,814,46099.0,726,13751.0,88
2020-12-02,AM,179963.0,4912,153993.0,4564,25970.0,348
2020-12-02,AL,95388.0,2344,61398.0,1599,33990.0,745
2020-12-02,AC,36746.0,727,9133.0,114,27613.0,613
2020-12-03,TO,82651.0,1173,60353.0,837,22298.0,336
2020-12-03,SP,1267912.0,42637,595922.0,18415,671990.0,24222
2020-12-03,SE,91718.0,2320,66597.0,1558,25121.0,762
2020-12-03,SC,383577.0,3898,275750.0,2891,107827.0,1007
2020-12-03,RS,337003.0,7043,138864.0,2882,198139.0,4161
2020-12-03,RR,64174.0,739,12500.0,166,51674.0,573
2020-12-03,RO,81733.0,1586,26840.0,489,54893.0,1097
2020-12-03,RN,96855.0,2711,71931.0,2145,24924.0,566
2020-12-03,RJ,365185.0,22891,101627.0,3754,263558.0,19137
2020-12-03,PR,293969.0,6314,197927.0,4491,96042.0,1823
2020-12-03,PI,129096.0,2650,87497.0,1917,41599.0,733
2020-12-03,PE,187038.0,9098,139281.0,6638,47757.0,2460
2020-12-03,PB,147274.0,3326,67509.0,1230,79765.0,2096
2020-12-03,PA,273126.0,6933,222587.0,5967,50539.0,966
2020-12-03,MT,160284.0,4108,91862.0,2391,68422.0,1717
2020-12-03,MS,102236.0,1804,38542.0,728,63694.0,1076
2020-12-03,MG,428790.0,10187,230203.0,5092,198587.0,5095
2020-12-03,MA,194320.0,4322,80903.0,1739,113417.0,2583
2020-12-03,GO,283834.0,6401,176965.0,4379,106869.0,2022
2020-12-03,ES,195255.0,4347,123008.0,2819,72247.0,1528
2020-12-03,DF,231426.0,3962,231426.0,3962,0.0,0
2020-12-03,CE,303168.0,9657,248705.0,8652,54463.0,1005
2020-12-03,BA,412685.0,8336,277977.0,6262,134708.0,2074
2020-12-03,AP,60391.0,819,46575.0,730,13816.0,89
2020-12-03,AM,180842.0,4932,154670.0,4581,26172.0,351
2020-12-03,AL,95643.0,2346,61577.0,1600,34066.0,746
2020-12-03,AC,36899.0,730,9169.0,115,27730.0,615
2020-12-04,TO,82995.0,1175,60582.0,838,22413.0,337
2020-12-04,SP,1276149.0,42788,599965.0,18468,676184.0,24320
2020-12-04,SE,91793.0,2324,66633.0,1562,25160.0,762
2020-12-04,SC,389751.0,3939,280357.0,2919,109394.0,1020
2020-12-04,RS,342035.0,7104,141060.0,2908,200975.0,4196
2020-12-04,RR,64317.0,740,12543.0,166,51774.0,574
2020-12-04,RO,82064.0,1589,26931.0,489,55133.0,1100
2020-12-04,RN,97098.0,2715,72136.0,2146,24962.0,569
2020-12-04,RJ,367641.0,23017,102372.0,3776,265269.0,19241
2020-12-04,PR,297411.0,6359,200117.0,4529,97294.0,1830
2020-12-04,PI,129825.0,2658,88026.0,1922,41799.0,736
2020-12-04,PE,188132.0,9119,140233.0,6654,47899.0,2465
2020-12-04,PB,148003.0,3338,67846.0,1238,80157.0,2100
2020-12-04,PA,273753.0,6939,223109.0,5973,50644.0,966
2020-12-04,MT,160967.0,4123,92253.0,2397,68714.0,1726
2020-12-04,MS,103433.0,1818,38948.0,733,64485.0,1085
2020-12-04,MG,433081.0,10227,232301.0,5114,200780.0,5113
2020-12-04,MA,194800.0,4330,81122.0,1744,113678.0,2586
2020-12-04,GO,284988.0,6438,177781.0,4404,107207.0,2034
2020-12-04,ES,196917.0,4374,124029.0,2835,72888.0,1539
2020-12-04,DF,232781.0,3968,232781.0,3968,0.0,0
2020-12-04,CE,303868.0,9683,249221.0,8675,54647.0,1008
2020-12-04,BA,416734.0,8360,280332.0,6277,136402.0,2083
2020-12-04,AP,60751.0,823,46904.0,734,13847.0,89
2020-12-04,AM,181631.0,4936,155350.0,4584,26281.0,352
2020-12-04,AL,95898.0,2349,61750.0,1603,34148.0,746
2020-12-04,AC,37152.0,731,9209.0,115,27943.0,616
2020-12-05,TO,83300.0,1179,60812.0,839,22488.0,340
2020-12-05,SP,1285087.0,42969,604251.0,18541,680836.0,24428
2020-12-05,SE,91854.0,2329,66693.0,1566,25161.0,763
2020-12-05,SC,393602.0,3980,283147.0,2945,110455.0,1035
2020-12-05,RS,346801.0,7166,143064.0,2930,203737.0,4236
2020-12-05,RR,64685.0,744,12596.0,166,52089.0,578
2020-12-05,RO,82408.0,1593,26984.0,489,55424.0,1104
2020-12-05,RN,97581.0,2725,72496.0,2153,25085.0,572
2020-12-05,RJ,370267.0,23099,103131.0,3793,267136.0,19306
2020-12-05,PR,300271.0,6421,201957.0,4579,98314.0,1842
2020-12-05,PI,130539.0,2666,88465.0,1928,42074.0,738
2020-12-05,PE,189650.0,9140,141492.0,6670,48158.0,2470
2020-12-05,PB,148712.0,3345,68224.0,1242,80488.0,2103
2020-12-05,PA,274545.0,6944,223829.0,5978,50716.0,966
2020-12-05,MT,161351.0,4130,92512.0,2402,68839.0,1728
2020-12-05,MS,104727.0,1827,39373.0,737,65354.0,1090
2020-12-05,MG,438304.0,10283,234736.0,5140,203568.0,5143
2020-12-05,MA,195020.0,4335,81248.0,1747,113772.0,2588
2020-12-05,GO,285953.0,6455,178410.0,4413,107543.0,2042
2020-12-05,ES,198690.0,4384,125196.0,2841,73494.0,1543
2020-12-05,DF,233376.0,3978,233376.0,3978,0.0,0
2020-12-05,CE,304443.0,9693,249691.0,8684,54752.0,1009
2020-12-05,BA,419044.0,8388,281665.0,6302,137379.0,2086
2020-12-05,AP,61053.0,826,47186.0,737,13867.0,89
2020-12-05,AM,182337.0,4946,155912.0,4593,26425.0,353
2020-12-05,AL,96300.0,2351,62054.0,1604,34246.0,747
2020-12-05,AC,37277.0,732,9239.0,115,28038.0,617
2020-12-06,TO,83411.0,1182,60914.0,839,22497.0,343
2020-12-06,SP,1287762.0,43015,605601.0,18560,682161.0,24455
2020-12-06,SE,94451.0,2333,68615.0,1568,25836.0,765
2020-12-06,SC,396188.0,4011,285116.0,2971,111072.0,1040
2020-12-06,RS,349035.0,7183,143799.0,2938,205236.0,4245
2020-12-06,RR,64905.0,744,12602.0,166,52303.0,578
2020-12-06,RO,82909.0,1596,27061.0,490,55848.0,1106
2020-12-06,RN,97955.0,2728,72704.0,2155,25251.0,573
2020-12-06,RJ,371075.0,23131,103375.0,3797,267700.0,19334
2020-12-06,PR,301510.0,6433,202707.0,4586,98803.0,1847
2020-12-06,PI,130984.0,2673,88791.0,1932,42193.0,741
2020-12-06,PE,190415.0,9148,142073.0,6675,48342.0,2473
2020-12-06,PB,149385.0,3359,68555.0,1246,80830.0,2113
2020-12-06,PA,275049.0,6950,224294.0,5980,50755.0,970
2020-12-06,MT,161554.0,4135,92605.0,2405,68949.0,1730
2020-12-06,MS,105223.0,1833,39579.0,738,65644.0,1095
2020-12-06,MG,441315.0,10336,236349.0,5161,204966.0,5175
2020-12-06,MA,195086.0,4339,81254.0,1749,113832.0,2590
2020-12-06,GO,286019.0,6456,178417.0,4414,107602.0,2042
2020-12-06,ES,200213.0,4396,126232.0,2846,73981.0,1550
2020-12-06,DF,233731.0,3985,233731.0,3985,0.0,0
2020-12-06,CE,304443.0,9693,249691.0,8684,54752.0,1009
2020-12-06,BA,423124.0,8418,284151.0,6329,138973.0,2089
2020-12-06,AP,61177.0,827,47290.0,737,13887.0,90
2020-12-06,AM,182668.0,4951,156213.0,4598,26455.0,353
2020-12-06,AL,96632.0,2354,62320.0,1606,34312.0,748
2020-12-06,AC,37321.0,732,9241.0,115,28080.0,617
2020-12-07,TO,83544.0,1184,61038.0,840,22506.0,344
2020-12-07,SP,1288878.0,43040,606185.0,18572,682693.0,24468
2020-12-07,SE,95174.0,2337,69142.0,1571,26032.0,766
2020-12-07,SC,399691.0,4041,287460.0,2997,112231.0,1044
2020-12-07,RS,350569.0,7235,144259.0,2963,206310.0,4272
2020-12-07,RR,65015.0,744,12608.0,166,52407.0,578
2020-12-07,RO,83392.0,1604,27263.0,491,56129.0,1113
2020-12-07,RN,98553.0,2741,73123.0,2162,25430.0,579
2020-12-07,RJ,371376.0,23151,103523.0,3799,267853.0,19352
2020-12-07,PR,304220.0,6471,204593.0,4610,99627.0,1861
2020-12-07,PI,131454.0,2680,89111.0,1935,42343.0,745
2020-12-07,PE,191161.0,9170,142665.0,6693,48496.0,2477
2020-12-07,PB,149989.0,3367,68880.0,1246,81109.0,2121
2020-12-07,PA,275551.0,6954,224794.0,5983,50757.0,971
2020-12-07,MT,162162.0,4147,93001.0,2413,69161.0,1734
2020-12-07,MS,105246.0,1841,39598.0,742,65648.0,1099
2020-12-07,MG,442186.0,10341,236908.0,5165,205278.0,5176
2020-12-07,MA,195221.0,4344,81305.0,1753,113916.0,2591
2020-12-07,GO,286374.0,6463,178570.0,4420,107804.0,2043
2020-12-07,ES,201881.0,4424,127226.0,2861,74655.0,1563
2020-12-07,DF,234376.0,4001,234376.0,4001,0.0,0
2020-12-07,CE,304714.0,9704,249901.0,8695,54813.0,1009
2020-12-07,BA,424704.0,8445,285092.0,6348,139612.0,2097
2020-12-07,AP,61393.0,831,47478.0,741,13915.0,90
2020-12-07,AM,182875.0,4964,156366.0,4611,26509.0,353
2020-12-07,AL,96784.0,2357,62440.0,1609,34344.0,748
2020-12-07,AC,37428.0,736,9263.0,115,28165.0,621
2020-12-08,TO,83948.0,1187,61351.0,843,22597.0,344
2020-12-08,SP,1296801.0,43282,610123.0,18687,686678.0,24595
2020-12-08,SE,95493.0,2341,69417.0,1575,26076.0,766
2020-12-08,SC,406003.0,4132,291703.0,3063,114300.0,1069
2020-12-08,RS,354683.0,7316,146212.0,3000,208471.0,4316
2020-12-08,RR,65084.0,744,12654.0,166,52430.0,578
2020-12-08,RO,83959.0,1610,27524.0,496,56435.0,1114
2020-12-08,RN,98831.0,2753,73329.0,2168,25502.0,585
2020-12-08,RJ,374753.0,23270,104439.0,3814,270314.0,19456
2020-12-08,PR,308811.0,6539,207430.0,4654,101381.0,1885
2020-12-08,PI,132095.0,2691,89487.0,1943,42608.0,748
2020-12-08,PE,192397.0,9186,143650.0,6703,48747.0,2483
2020-12-08,PB,150575.0,3380,69182.0,1250,81393.0,2130
2020-12-08,PA,276221.0,6959,225286.0,5988,50935.0,971
2020-12-08,MT,162923.0,4159,93470.0,2418,69453.0,1741
2020-12-08,MS,107235.0,1852,40210.0,745,67025.0,1107
2020-12-08,MG,444800.0,10345,238139.0,5169,206661.0,5176
2020-12-08,MA,195589.0,4349,81440.0,1755,114149.0,2594
2020-12-08,GO,287858.0,6486,179645.0,4437,108213.0,2049
2020-12-08,ES,204292.0,4455,128437.0,2877,75855.0,1578
2020-12-08,DF,235480.0,4011,235480.0,4011,0.0,0
2020-12-08,CE,309168.0,9738,253804.0,8726,55364.0,1012
2020-12-08,BA,428034.0,8474,287161.0,6367,140873.0,2107
2020-12-08,AP,61607.0,834,47665.0,744,13942.0,90
2020-12-08,AM,183830.0,4969,157199.0,4616,26631.0,353
2020-12-08,AL,96973.0,2360,62573.0,1611,34400.0,749
2020-12-08,AC,37556.0,737,9277.0,115,28279.0,622
2020-12-09,TO,84281.0,1190,61558.0,846,22723.0,344
2020-12-09,SP,1306585.0,43461,614714.0,18777,691871.0,24684
2020-12-09,SE,96346.0,2346,70102.0,1579,26244.0,767
2020-12-09,SC,411631.0,4183,295664.0,3094,115967.0,1089
2020-12-09,RS,359544.0,7388,148422.0,3029,211122.0,4359
2020-12-09,RR,65218.0,745,12679.0,166,52539.0,579
2020-12-09,RO,84405.0,1617,27658.0,498,56747.0,1119
2020-12-09,RN,99841.0,2759,73953.0,2172,25888.0,587
2020-12-09,RJ,378084.0,23430,105287.0,3837,272797.0,19593
2020-12-09,PR,313880.0,6608,210282.0,4714,103598.0,1894
2020-12-09,PI,132718.0,2695,89866.0,1946,42852.0,749
2020-12-09,PE,193530.0,9200,144556.0,6714,48974.0,2486
2020-12-09,PB,151312.0,3391,69505.0,1256,81807.0,2135
2020-12-09,PA,277020.0,6963,225968.0,5991,51052.0,972
2020-12-09,MT,163861.0,4165,94049.0,2423,69812.0,1742
2020-12-09,MS,108549.0,1870,40757.0,749,67792.0,1121
2020-12-09,MG,448880.0,10429,240368.0,5213,208512.0,5216
2020-12-09,MA,195958.0,4355,81589.0,1757,114369.0,2598
2020-12-09,GO,288819.0,6504,180279.0,4451,108540.0,2053
2020-12-09,ES,206701.0,4483,129749.0,2892,76952.0,1591
2020-12-09,DF,236322.0,4032,236322.0,4032,0.0,0
2020-12-09,CE,312068.0,9762,256010.0,8747,56058.0,1015
2020-12-09,BA,431786.0,8502,289414.0,6386,142372.0,2116
2020-12-09,AP,61925.0,839,47906.0,748,14019.0,91
2020-12-09,AM,184268.0,4973,157531.0,4620,26737.0,353
2020-12-09,AL,97248.0,2363,62794.0,1612,34454.0,751
2020-12-09,AC,37672.0,742,9298.0,115,28374.0,627
2020-12-10,TO,84637.0,1192,61823.0,848,22814.0,344
2020-12-10,SP,1316371.0,43661,620109.0,18856,696262.0,24805
2020-12-10,SE,96990.0,2351,70578.0,1582,26412.0,769
2020-12-10,SC,416752.0,4224,299193.0,3120,117559.0,1104
2020-12-10,RS,363979.0,7452,150480.0,3058,213499.0,4394
2020-12-10,RR,65595.0,749,12717.0,168,52878.0,581
2020-12-10,RO,84919.0,1628,27818.0,501,57101.0,1127
2020-12-10,RN,101209.0,2770,74803.0,2180,26406.0,590
2020-12-10,RJ,381644.0,23546,106221.0,3856,275423.0,19690
2020-12-10,PR,317861.0,6653,212835.0,4736,105026.0,1917
2020-12-10,PI,133336.0,2704,90263.0,1952,43073.0,752
2020-12-10,PE,195118.0,9229,145808.0,6736,49310.0,2493
2020-12-10,PB,152073.0,3407,69960.0,1259,82113.0,2148
2020-12-10,PA,278066.0,6972,226855.0,5999,51211.0,973
2020-12-10,MT,164599.0,4176,94502.0,2430,70097.0,1746
2020-12-10,MS,109785.0,1888,41213.0,757,68572.0,1131
2020-12-10,MG,453364.0,10499,242241.0,5246,211123.0,5253
2020-12-10,MA,196446.0,4362,81854.0,1760,114592.0,2602
2020-12-10,GO,290814.0,6520,181404.0,4466,109410.0,2054
2020-12-10,ES,208252.0,4510,130617.0,2905,77635.0,1605
2020-12-10,DF,237114.0,4043,237114.0,4043,0.0,0
2020-12-10,CE,313439.0,9768,257164.0,8752,56275.0,1016
2020-12-10,BA,436662.0,8531,292102.0,6408,144560.0,2123
2020-12-10,AP,62221.0,842,48169.0,751,14052.0,91
2020-12-10,AM,185089.0,4978,158175.0,4625,26914.0,353
2020-12-10,AL,97562.0,2366,63010.0,1614,34552.0,752
2020-12-10,AC,37902.0,744,9325.0,115,28577.0,629
2020-12-11,TO,84963.0,1195,62072.0,850,22891.0,345
2020-12-11,SP,1325162.0,43802,624591.0,18929,700571.0,24873
2020-12-11,SE,97562.0,2356,71034.0,1586,26528.0,770
2020-12-11,SC,421044.0,4284,302220.0,3165,118824.0,1119
2020-12-11,RS,369142.0,7513,152719.0,3090,216423.0,4423
2020-12-11,RR,65974.0,753,12790.0,170,53184.0,583
2020-12-11,RO,85253.0,1634,27863.0,501,57390.0,1133
2020-12-11,RN,102340.0,2786,75671.0,2201,26669.0,585
2020-12-11,RJ,384942.0,23630,107091.0,3878,277851.0,19752
2020-12-11,PR,322920.0,6700,215946.0,4770,106974.0,1930
2020-12-11,PI,133870.0,2714,90617.0,1956,43253.0,758
2020-12-11,PE,197063.0,9244,147483.0,6749,49580.0,2495
2020-12-11,PB,152962.0,3420,70300.0,1264,82662.0,2156
2020-12-11,PA,278858.0,6980,227468.0,6004,51390.0,976
2020-12-11,MT,165450.0,4185,94982.0,2433,70468.0,1752
2020-12-11,MS,111335.0,1897,41733.0,759,69602.0,1138
2020-12-11,MG,459537.0,10565,245242.0,5259,214295.0,5306
2020-12-11,MA,196848.0,4368,82046.0,1762,114802.0,2606
2020-12-11,GO,292689.0,6534,182826.0,4478,109863.0,2056
2020-12-11,ES,210584.0,4544,131990.0,2921,78594.0,1623
2020-12-11,DF,237945.0,4051,237945.0,4051,0.0,0
2020-12-11,CE,314445.0,9772,258052.0,8760,56393.0,1012
2020-12-11,BA,440545.0,8561,294372.0,6426,146173.0,2135
2020-12-11,AP,62764.0,846,48684.0,755,14080.0,91
2020-12-11,AM,185932.0,4987,158861.0,4634,27071.0,353
2020-12-11,AL,97948.0,2369,63291.0,1616,34657.0,753
2020-12-11,AC,38150.0,747,9353.0,115,28797.0,632
2020-12-12,TO,85272.0,1198,62304.0,851,22968.0,347
2020-12-12,SP,1333763.0,43971,629199.0,19008,704564.0,24963
2020-12-12,SE,98472.0,2361,71674.0,1590,26798.0,771
2020-12-12,SC,426095.0,4334,305747.0,3199,120348.0,1135
2020-12-12,RS,372699.0,7578,154291.0,3119,218408.0,4459
2020-12-12,RR,66221.0,755,12807.0,170,53414.0,585
2020-12-12,RO,85410.0,1638,27922.0,503,57488.0,1135
2020-12-12,RN,102846.0,2790,76049.0,2203,26797.0,587
2020-12-12,RJ,388431.0,23718,108164.0,3910,280267.0,19808
2020-12-12,PR,327299.0,6760,218700.0,4809,108599.0,1951
2020-12-12,PI,134429.0,2720,90990.0,1956,43439.0,764
2020-12-12,PE,198426.0,9271,148579.0,6772,49847.0,2499
2020-12-12,PB,153556.0,3430,70583.0,1268,82973.0,2162
2020-12-12,PA,279600.0,6989,228071.0,6013,51529.0,976
2020-12-12,MT,165871.0,4194,95290.0,2439,70581.0,1755
2020-12-12,MS,112876.0,1913,42251.0,766,70625.0,1147
2020-12-12,MG,464545.0,10645,247901.0,5289,216644.0,5356
2020-12-12,MA,197006.0,4375,82138.0,1766,114868.0,2609
2020-12-12,GO,292689.0,6534,182826.0,4478,109863.0,2056
2020-12-12,ES,211992.0,4559,132796.0,2932,79196.0,1627
2020-12-12,DF,238634.0,4059,238634.0,4059,0.0,0
2020-12-12,CE,314674.0,9774,258202.0,8762,56472.0,1012
2020-12-12,BA,443465.0,8589,296256.0,6445,147209.0,2144
2020-12-12,AP,63042.0,849,48906.0,758,14136.0,91
2020-12-12,AM,186274.0,4998,159092.0,4645,27182.0,353
2020-12-12,AL,98177.0,2372,63475.0,1617,34702.0,755
2020-12-12,AC,38363.0,749,9382.0,115,28981.0,634
2020-12-13,TO,85385.0,1201,62411.0,852,22974.0,349
2020-12-13,SP,1334703.0,44018,629716.0,19026,704987.0,24992
2020-12-13,SE,99151.0,2365,72141.0,1592,27010.0,773
2020-12-13,SC,427401.0,4365,306718.0,3225,120683.0,1140
